user_id,text,timestamp,label,domain,text_clean
1538,I have no motivation anymore,2024-11-26,1,unknown,I have no motivation anymore
80,I have no motivation anymore,2024-11-14,1,unknown,I have no motivation anymore
126,Life feels meaningless,2024-11-30,1,unknown,Life feels meaningless
1902,I feel very lonely these days,2024-07-03,1,unknown,I feel very lonely these days
323,Today was productive and fun,2024-06-27,0,unknown,Today was productive and fun
845,Today was productive and fun,2024-05-25,0,unknown,Today was productive and fun
13,I feel like nobody understands me,2024-05-14,1,unknown,I feel like nobody understands me
1180,Today was productive and fun,2024-07-18,0,unknown,Today was productive and fun
517,I feel hopeless about my future,2024-04-29,1,unknown,I feel hopeless about my future
1130,I feel very sad and lonely,2024-06-14,1,unknown,I feel very sad and lonely
939,I love playing sports,2024-06-23,0,unknown,I love playing sports
317,I feel happy and motivated,2024-05-31,0,unknown,I feel happy and motivated
1519,Nothing makes me happy anymore,2024-11-06,1,unknown,Nothing makes me happy anymore
1312,I enjoyed a nice walk outside,2024-07-02,0,unknown,I enjoyed a nice walk outside
666,I enjoyed a nice walk outside,2024-12-25,0,unknown,I enjoyed a nice walk outside
498,I feel hopeless about my future,2024-12-31,1,unknown,I feel hopeless about my future
1885,I feel very lonely these days,2024-10-11,1,unknown,I feel very lonely these days
1906,I feel tired of everything,2024-03-16,1,unknown,I feel tired of everything
1192,I feel like nobody understands me,2024-03-08,1,unknown,I feel like nobody understands me
1030,I feel like nobody understands me,2024-04-26,1,unknown,I feel like nobody understands me
648,I feel tired of everything,2024-11-30,1,unknown,I feel tired of everything
171,I had a great day today,2024-01-29,0,unknown,I had a great day today
1776,I love playing sports,2024-04-06,0,unknown,I love playing sports
169,Life feels meaningless,2024-12-04,1,unknown,Life feels meaningless
1769,I feel very sad and lonely,2024-10-24,1,unknown,I feel very sad and lonely
208,I feel like nobody understands me,2024-08-21,1,unknown,I feel like nobody understands me
1788,Nothing makes me happy anymore,2024-12-05,1,unknown,Nothing makes me happy anymore
1689,I love playing sports,2024-06-16,0,unknown,I love playing sports
1088,Today was a relaxing day,2024-03-07,0,unknown,Today was a relaxing day
1536,I watched a great movie today,2024-09-16,0,unknown,I watched a great movie today
1446,Life feels meaningless,2024-11-29,1,unknown,Life feels meaningless
1864,I feel hopeless about my future,2024-09-16,1,unknown,I feel hopeless about my future
336,I feel tired of everything,2024-10-07,1,unknown,I feel tired of everything
784,I enjoyed a nice walk outside,2024-02-25,0,unknown,I enjoyed a nice walk outside
921,I can't find joy in anything,2024-05-24,1,unknown,I can't find joy in anything
1495,Life feels meaningless,2024-06-20,1,unknown,Life feels meaningless
185,I feel happy and motivated,2024-08-17,0,unknown,I feel happy and motivated
1941,I enjoyed a nice walk outside,2024-12-20,0,unknown,I enjoyed a nice walk outside
611,I feel tired of everything,2024-10-28,1,unknown,I feel tired of everything
1022,Today was productive and fun,2024-12-12,0,unknown,Today was productive and fun
948,Today was a relaxing day,2024-08-02,0,unknown,Today was a relaxing day
1497,Today was productive and fun,2024-06-09,0,unknown,Today was productive and fun
1016,Today was productive and fun,2024-12-15,0,unknown,Today was productive and fun
331,I feel like nobody understands me,2024-08-27,1,unknown,I feel like nobody understands me
1514,Today was productive and fun,2024-06-01,0,unknown,Today was productive and fun
1850,I feel happy and motivated,2024-02-04,0,unknown,I feel happy and motivated
682,I love playing sports,2024-05-14,0,unknown,I love playing sports
880,I feel empty inside,2024-12-03,1,unknown,I feel empty inside
1134,I can't find joy in anything,2024-08-01,1,unknown,I can't find joy in anything
1320,Life feels meaningless,2024-11-14,1,unknown,Life feels meaningless
1523,I can't find joy in anything,2024-10-21,1,unknown,I can't find joy in anything
550,I had a great day today,2024-12-25,0,unknown,I had a great day today
155,I am excited about tomorrow,2024-03-16,0,unknown,I am excited about tomorrow
1566,Life feels meaningless,2024-02-03,1,unknown,Life feels meaningless
162,I feel empty inside,2024-09-10,1,unknown,I feel empty inside
1891,I feel tired of everything,2024-08-06,1,unknown,I feel tired of everything
1161,I feel happy and motivated,2024-07-14,0,unknown,I feel happy and motivated
1665,I feel like nobody understands me,2024-08-04,1,unknown,I feel like nobody understands me
1772,I enjoyed spending time with friends,2024-01-25,0,unknown,I enjoyed spending time with friends
1741,Today was a relaxing day,2024-03-02,0,unknown,Today was a relaxing day
486,I enjoyed a nice walk outside,2024-11-17,0,unknown,I enjoyed a nice walk outside
257,I had a great day today,2024-01-30,0,unknown,I had a great day today
184,I feel tired of everything,2024-11-02,1,unknown,I feel tired of everything
6,I watched a great movie today,2024-01-07,0,unknown,I watched a great movie today
673,I feel very sad and lonely,2024-06-12,1,unknown,I feel very sad and lonely
1927,Nothing makes me happy anymore,2024-05-19,1,unknown,Nothing makes me happy anymore
205,I feel happy and motivated,2024-12-31,0,unknown,I feel happy and motivated
1923,I have no motivation anymore,2024-03-26,1,unknown,I have no motivation anymore
1541,I had a great day today,2024-09-25,0,unknown,I had a great day today
1107,Life feels meaningless,2024-08-18,1,unknown,Life feels meaningless
893,I am excited about tomorrow,2024-10-06,0,unknown,I am excited about tomorrow
525,I enjoyed spending time with friends,2024-11-19,0,unknown,I enjoyed spending time with friends
237,I feel tired of everything,2024-01-28,1,unknown,I feel tired of everything
249,I am excited about tomorrow,2024-03-22,0,unknown,I am excited about tomorrow
528,I feel empty inside,2024-01-31,1,unknown,I feel empty inside
35,I have no motivation anymore,2024-06-18,1,unknown,I have no motivation anymore
1341,I feel very lonely these days,2024-04-06,1,unknown,I feel very lonely these days
1077,I had a great day today,2024-03-12,0,unknown,I had a great day today
1145,Nothing makes me happy anymore,2024-09-02,1,unknown,Nothing makes me happy anymore
351,I have no motivation anymore,2024-04-01,1,unknown,I have no motivation anymore
1816,I feel hopeless about my future,2024-06-30,1,unknown,I feel hopeless about my future
906,I watched a great movie today,2024-09-28,0,unknown,I watched a great movie today
1732,Nothing makes me happy anymore,2024-10-28,1,unknown,Nothing makes me happy anymore
876,I feel happy and motivated,2024-03-14,0,unknown,I feel happy and motivated
1489,I feel hopeless about my future,2024-08-17,1,unknown,I feel hopeless about my future
1876,I feel like nobody understands me,2024-10-27,1,unknown,I feel like nobody understands me
346,I feel hopeless about my future,2024-07-13,1,unknown,I feel hopeless about my future
980,I feel tired of everything,2024-10-19,1,unknown,I feel tired of everything
503,Today was productive and fun,2024-05-26,0,unknown,Today was productive and fun
758,I enjoyed spending time with friends,2024-02-09,0,unknown,I enjoyed spending time with friends
312,I had a good conversation today,2024-04-06,0,unknown,I had a good conversation today
1885,I feel like nobody understands me,2024-07-11,1,unknown,I feel like nobody understands me
81,I have no motivation anymore,2024-11-06,1,unknown,I have no motivation anymore
1652,Nothing makes me happy anymore,2024-10-31,1,unknown,Nothing makes me happy anymore
48,Today was a relaxing day,2024-11-14,0,unknown,Today was a relaxing day
132,Today was a relaxing day,2024-05-18,0,unknown,Today was a relaxing day
1135,I had a great day today,2024-05-29,0,unknown,I had a great day today
599,I had a great day today,2024-10-14,0,unknown,I had a great day today
1932,I had a good conversation today,2024-01-11,0,unknown,I had a good conversation today
1914,I had a good conversation today,2024-06-05,0,unknown,I had a good conversation today
1335,I feel very lonely these days,2024-01-17,1,unknown,I feel very lonely these days
95,Life feels meaningless,2024-09-18,1,unknown,Life feels meaningless
183,I feel happy and motivated,2024-10-09,0,unknown,I feel happy and motivated
998,I feel like nobody understands me,2024-01-25,1,unknown,I feel like nobody understands me
1965,I feel very lonely these days,2024-07-19,1,unknown,I feel very lonely these days
1593,I feel like nobody understands me,2024-08-29,1,unknown,I feel like nobody understands me
1044,Today was a relaxing day,2024-11-10,0,unknown,Today was a relaxing day
1181,I feel hopeless about my future,2024-01-22,1,unknown,I feel hopeless about my future
1062,I love playing sports,2024-01-05,0,unknown,I love playing sports
197,Life feels meaningless,2024-05-30,1,unknown,Life feels meaningless
57,Today was a relaxing day,2024-08-23,0,unknown,Today was a relaxing day
576,I feel hopeless about my future,2024-12-08,1,unknown,I feel hopeless about my future
1840,I watched a great movie today,2024-03-30,0,unknown,I watched a great movie today
659,I feel empty inside,2024-07-27,1,unknown,I feel empty inside
1960,I have no motivation anymore,2024-12-13,1,unknown,I have no motivation anymore
493,I am excited about tomorrow,2024-11-26,0,unknown,I am excited about tomorrow
602,I am excited about tomorrow,2024-05-26,0,unknown,I am excited about tomorrow
1409,I feel happy and motivated,2024-05-01,0,unknown,I feel happy and motivated
299,I can't find joy in anything,2024-04-27,1,unknown,I can't find joy in anything
217,I am excited about tomorrow,2024-07-21,0,unknown,I am excited about tomorrow
1239,I have no motivation anymore,2024-05-02,1,unknown,I have no motivation anymore
1898,I feel happy and motivated,2024-10-04,0,unknown,I feel happy and motivated
517,I feel empty inside,2024-07-08,1,unknown,I feel empty inside
581,Life feels meaningless,2024-04-22,1,unknown,Life feels meaningless
1581,I enjoyed a nice walk outside,2024-08-28,0,unknown,I enjoyed a nice walk outside
1694,I watched a great movie today,2024-07-30,0,unknown,I watched a great movie today
1031,I feel hopeless about my future,2024-09-16,1,unknown,I feel hopeless about my future
1335,I enjoyed spending time with friends,2024-08-01,0,unknown,I enjoyed spending time with friends
1751,I feel empty inside,2024-07-29,1,unknown,I feel empty inside
178,Today was a relaxing day,2024-04-06,0,unknown,Today was a relaxing day
1485,I feel very lonely these days,2024-12-08,1,unknown,I feel very lonely these days
931,I feel very sad and lonely,2024-09-29,1,unknown,I feel very sad and lonely
246,I feel hopeless about my future,2024-05-23,1,unknown,I feel hopeless about my future
1545,Today was a relaxing day,2024-06-07,0,unknown,Today was a relaxing day
1104,I feel hopeless about my future,2024-11-21,1,unknown,I feel hopeless about my future
1249,Today was productive and fun,2024-07-24,0,unknown,Today was productive and fun
1839,I feel tired of everything,2024-11-10,1,unknown,I feel tired of everything
1620,I feel very sad and lonely,2024-07-08,1,unknown,I feel very sad and lonely
547,I watched a great movie today,2024-10-16,0,unknown,I watched a great movie today
276,I can't find joy in anything,2024-11-17,1,unknown,I can't find joy in anything
1429,I had a great day today,2024-01-29,0,unknown,I had a great day today
334,I feel tired of everything,2024-07-17,1,unknown,I feel tired of everything
173,I feel very lonely these days,2024-06-28,1,unknown,I feel very lonely these days
269,I feel empty inside,2024-09-03,1,unknown,I feel empty inside
1594,I feel like nobody understands me,2024-09-19,1,unknown,I feel like nobody understands me
1855,I feel very lonely these days,2024-07-05,1,unknown,I feel very lonely these days
602,I feel empty inside,2024-05-21,1,unknown,I feel empty inside
1945,I enjoyed spending time with friends,2024-10-07,0,unknown,I enjoyed spending time with friends
1929,Life feels meaningless,2024-06-07,1,unknown,Life feels meaningless
536,Today was a relaxing day,2024-10-15,0,unknown,Today was a relaxing day
1411,I enjoyed spending time with friends,2024-08-02,0,unknown,I enjoyed spending time with friends
1026,I enjoyed a nice walk outside,2024-02-09,0,unknown,I enjoyed a nice walk outside
604,I feel like nobody understands me,2024-05-12,1,unknown,I feel like nobody understands me
1057,I feel very sad and lonely,2024-09-06,1,unknown,I feel very sad and lonely
51,I feel happy and motivated,2024-09-10,0,unknown,I feel happy and motivated
365,I am excited about tomorrow,2024-10-09,0,unknown,I am excited about tomorrow
